Menge;AccountingMonth;Produktionsstandort;Vertriebsweg;Landeskürzel;Land;Gruppe
10;201804;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
8;201805;Standort2;indirekt;DE;Deutschland;7
44;201805;Standort2;indirekt;DE;Deutschland;7
34;201804;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;direkt;IN;Indien;7
4;201806;Standort2;direkt;IN;Indien;7
2;201803;Standort2;direkt;IN;Indien;1
1;201803;Standort2;direkt;IN;Indien;1
3;201804;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;3
4;201804;Standort2;indirekt;DE;Deutschland;3
1;201804;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;5
1;201805;Standort2;indirekt;DE;Deutschland;5
9;201805;Standort2;indirekt;DE;Deutschland;3
1;201803;Standort2;direkt;IN;Indien;1
19;201805;Standort2;indirekt;DE;Deutschland;3
24;201804;Standort2;indirekt;DE;Deutschland;1
76;201804;Standort2;indirekt;DE;Deutschland;1
1;201804;Standort2;indirekt;DE;Deutschland;3
4;201804;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;direkt;IN;Indien;1
10;201804;Standort2;indirekt;DE;Deutschland;1
37;201804;Standort2;direkt;IN;Indien;1
9;201805;Standort2;indirekt;DE;Deutschland;3
4;201804;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;direkt;IN;Indien;1
1;201804;Standort2;indirekt;DE;Deutschland;3
1;201804;Standort2;direkt;IN;Indien;3
7;201807;Standort2;indirekt;DE;Deutschland;1
5;201804;Standort2;indirekt;DE;Deutschland;1
4;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
2;201804;Standort2;indirekt;DE;Deutschland;3
3;201804;Standort2;indirekt;DE;Deutschland;1
5;201804;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;3
3;201805;Standort2;direkt;IN;Indien;3
2;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;2
2;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;2
5;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;3
1;201804;Standort2;indirekt;DE;Deutschland;3
7;201805;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;indirekt;DE;Deutschland;3
4;201804;Standort2;indirekt;DE;Deutschland;1
4;201804;Standort2;direkt;IN;Indien;3
1;201805;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;3
8;201805;Standort2;direkt;IN;Indien;1
6;201805;Standort2;direkt;IN;Indien;3
3;201805;Standort2;direkt;IN;Indien;1
4;201805;Standort2;direkt;IN;Indien;3
6;201805;Standort2;indirekt;DE;Deutschland;3
1;201804;Standort2;indirekt;DE;Deutschland;3
5;201805;Standort2;indirekt;DE;Deutschland;1
2;201804;Standort2;indirekt;DE;Deutschland;1
1;201806;Standort2;indirekt;DE;Deutschland;7
1;201805;Standort2;indirekt;DE;Deutschland;3
8;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
14;201805;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;1
100;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;1
6;201805;Standort2;direkt;IN;Indien;1
42;201805;Standort2;direkt;IN;Indien;1
137;201804;Standort2;direkt;IN;Indien;1
33;201804;Standort2;direkt;IN;Indien;1
4;201805;Standort2;direkt;IN;Indien;3
2;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;1
5;201804;Standort2;direkt;IN;Indien;3
6;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;direkt;IN;Indien;3
5;201805;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;indirekt;DE;Deutschland;3
10;201809;Standort2;indirekt;DE;Deutschland;1
30;201807;Standort2;indirekt;DE;Deutschland;1
30;201805;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;indirekt;DE;Deutschland;3
4;201805;Standort2;indirekt;DE;Deutschland;5
5;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
5;201805;Standort2;indirekt;DE;Deutschland;2
5;201805;Standort2;indirekt;DE;Deutschland;2
5;201805;Standort2;indirekt;DE;Deutschland;2
1;201804;Standort2;indirekt;DE;Deutschland;3
10;201809;Standort2;indirekt;DE;Deutschland;2
10;201809;Standort2;indirekt;DE;Deutschland;2
5;201809;Standort2;indirekt;DE;Deutschland;2
2;201804;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;direkt;IN;Indien;2
2;201805;Standort2;direkt;IN;Indien;2
4;201805;Standort2;direkt;IN;Indien;1
10;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;2
85;201807;Standort2;indirekt;DE;Deutschland;1
20;201807;Standort2;indirekt;DE;Deutschland;3
9;201804;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;indirekt;DE;Deutschland;3
2;201804;Standort2;indirekt;DE;Deutschland;3
26;201806;Standort2;indirekt;DE;Deutschland;7
42;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;indirekt;DE;Deutschland;3
25;201901;Standort2;indirekt;DE;Deutschland;7
50;201901;Standort2;indirekt;DE;Deutschland;3
11;201804;Standort2;indirekt;DE;Deutschland;3
8;201805;Standort2;indirekt;DE;Deutschland;1
14;201805;Standort2;direkt;IN;Indien;1
23;201805;Standort2;direkt;IN;Indien;1
6;201805;Standort2;indirekt;DE;Deutschland;3
6;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
1;201804;Standort2;direkt;IN;Indien;1
1;201805;Standort2;indirekt;DE;Deutschland;2
4;201805;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;1
27;201805;Standort2;indirekt;DE;Deutschland;1
6;201805;Standort2;indirekt;DE;Deutschland;1
14;201805;Standort2;indirekt;DE;Deutschland;3
36;201806;Standort2;indirekt;DE;Deutschland;3
5;201805;Standort2;direkt;IN;Indien;3
7;201805;Standort2;indirekt;DE;Deutschland;3
4;201804;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;1
10;201805;Standort2;indirekt;DE;Deutschland;3
5;201804;Standort2;indirekt;DE;Deutschland;1
4;201804;Standort2;indirekt;DE;Deutschland;1
4;201804;Standort2;indirekt;DE;Deutschland;1
6;201804;Standort2;indirekt;DE;Deutschland;1
8;201804;Standort2;indirekt;DE;Deutschland;1
4;201804;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;3
14;201806;Standort2;direkt;IN;Indien;1
10;201805;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;1
8;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
4;201807;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;direkt;IN;Indien;3
2;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
18;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;indirekt;DE;Deutschland;1
7;201805;Standort2;indirekt;DE;Deutschland;3
20;201805;Standort2;indirekt;DE;Deutschland;3
5;201805;Standort2;indirekt;DE;Deutschland;3
3;201805;Standort2;direkt;IN;Indien;1
6;201805;Standort2;indirekt;DE;Deutschland;1
6;201805;Standort2;indirekt;DE;Deutschland;3
6;201804;Standort2;indirekt;DE;Deutschland;1
6;201809;Standort2;indirekt;DE;Deutschland;3
23;201809;Standort2;indirekt;DE;Deutschland;3
4;201809;Standort2;indirekt;DE;Deutschland;3
3;201806;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;5
200;201805;Standort2;indirekt;DE;Deutschland;1
9;201805;Standort2;indirekt;DE;Deutschland;1
5;201805;Standort2;indirekt;DE;Deutschland;1
7;201805;Standort2;indirekt;DE;Deutschland;1
5;201805;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;1
8;201805;Standort2;indirekt;DE;Deutschland;3
3;201804;Standort2;direkt;IN;Indien;1
6;201806;Standort2;direkt;IN;Indien;1
4;201806;Standort2;direkt;IN;Indien;1
2;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;3
20;201805;Standort2;indirekt;DE;Deutschland;3
41;201805;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;1
75;201810;Standort2;indirekt;DE;Deutschland;1
75;201810;Standort2;indirekt;DE;Deutschland;1
75;201810;Standort2;indirekt;DE;Deutschland;1
75;201810;Standort2;indirekt;DE;Deutschland;1
2;201808;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
16;201805;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;5
1;201805;Standort2;indirekt;DE;Deutschland;3
10;201806;Standort2;indirekt;DE;Deutschland;7
1;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
4;201806;Standort2;direkt;IN;Indien;1
2;201806;Standort2;direkt;IN;Indien;3
5;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;direkt;IN;Indien;1
4;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;direkt;IN;Indien;1
2;201805;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;direkt;IN;Indien;3
2;201805;Standort2;direkt;IN;Indien;3
3;201804;Standort2;direkt;IN;Indien;1
1;201804;Standort2;direkt;IN;Indien;1
6;201806;Standort2;direkt;IN;Indien;2
4;201806;Standort2;indirekt;DE;Deutschland;7
6;201806;Standort2;indirekt;DE;Deutschland;7
1;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;3
1;201804;Standort2;direkt;IN;Indien;1
1;201804;Standort2;direkt;IN;Indien;1
4;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;indirekt;DE;Deutschland;3
6;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;indirekt;DE;Deutschland;3
5;201805;Standort2;direkt;IN;Indien;2
15;201806;Standort2;direkt;IN;Indien;2
75;201806;Standort2;direkt;IN;Indien;1
4;201805;Standort2;direkt;IN;Indien;1
2;201806;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
3;201806;Standort2;indirekt;DE;Deutschland;3
2;201808;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;5
4;201806;Standort2;direkt;IN;Indien;3
2;201805;Standort2;direkt;IN;Indien;1
1;201805;Standort2;direkt;IN;Indien;1
2;201806;Standort2;indirekt;DE;Deutschland;1
32;201805;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;indirekt;DE;Deutschland;3
5;201806;Standort2;indirekt;DE;Deutschland;3
14;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;indirekt;DE;Deutschland;3
3;201806;Standort2;indirekt;DE;Deutschland;3
20;201806;Standort2;direkt;IN;Indien;1
50;201806;Standort2;direkt;IN;Indien;1
54;201806;Standort2;direkt;IN;Indien;3
5;201805;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
15;201806;Standort2;direkt;IN;Indien;1
10;201806;Standort2;direkt;IN;Indien;2
10;201806;Standort2;direkt;IN;Indien;3
1;201806;Standort2;direkt;IN;Indien;3
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;direkt;IN;Indien;3
4;201806;Standort2;indirekt;DE;Deutschland;1
2;201805;Standort2;indirekt;DE;Deutschland;3
50;201806;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;direkt;IN;Indien;1
1;201806;Standort2;indirekt;DE;Deutschland;3
58;201807;Standort2;direkt;IN;Indien;3
19;201806;Standort2;direkt;IN;Indien;3
33;201806;Standort2;direkt;IN;Indien;3
1;201806;Standort2;indirekt;DE;Deutschland;3
113;201807;Standort2;direkt;IN;Indien;3
77;201807;Standort2;direkt;IN;Indien;3
55;201806;Standort2;direkt;IN;Indien;3
10;201806;Standort2;direkt;IN;Indien;2
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;direkt;IN;Indien;1
1;201806;Standort2;indirekt;DE;Deutschland;3
2;201807;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
19;201806;Standort2;indirekt;DE;Deutschland;3
8;201806;Standort2;indirekt;DE;Deutschland;3
3;201806;Standort2;direkt;IN;Indien;3
4;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
27;201806;Standort2;indirekt;DE;Deutschland;3
13;201806;Standort2;indirekt;DE;Deutschland;1
12;201806;Standort2;indirekt;DE;Deutschland;1
4;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;direkt;IN;Indien;1
3;201805;Standort2;direkt;IN;Indien;1
3;201805;Standort2;indirekt;DE;Deutschland;1
4;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;1
2;201806;Standort2;indirekt;DE;Deutschland;3
1;201805;Standort2;direkt;IN;Indien;1
8;201806;Standort2;direkt;IN;Indien;1
5;201806;Standort2;direkt;IN;Indien;1
7;201806;Standort2;direkt;IN;Indien;1
3;201807;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
2;201805;Standort2;indirekt;DE;Deutschland;1
1;201806;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;direkt;IN;Indien;1
5;201806;Standort2;direkt;IN;Indien;3
10;201806;Standort2;indirekt;DE;Deutschland;7
5;201806;Standort2;indirekt;DE;Deutschland;3
6;201806;Standort2;indirekt;DE;Deutschland;1
1;201806;Standort2;indirekt;DE;Deutschland;3
10;201805;Standort2;direkt;IN;Indien;3
17;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;1
1;201805;Standort2;indirekt;DE;Deutschland;5
2;201807;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;indirekt;DE;Deutschland;5
1;201806;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;direkt;IN;Indien;3
3;201807;Standort2;direkt;IN;Indien;1
6;201807;Standort2;direkt;IN;Indien;3
3;201807;Standort2;direkt;IN;Indien;1
3;201806;Standort2;direkt;IN;Indien;1
4;201806;Standort2;direkt;IN;Indien;1
2;201806;Standort2;direkt;IN;Indien;1
5;201806;Standort2;indirekt;DE;Deutschland;3
120;201806;Standort2;indirekt;DE;Deutschland;3
120;201806;Standort2;indirekt;DE;Deutschland;3
5;201806;Standort2;direkt;IN;Indien;2
5;201806;Standort2;direkt;IN;Indien;1
3;201806;Standort2;indirekt;DE;Deutschland;2
1;201807;Standort2;direkt;IN;Indien;3
1;201805;Standort2;direkt;IN;Indien;1
2;201806;Standort2;direkt;IN;Indien;1
5;201806;Standort2;direkt;IN;Indien;3
1;201807;Standort2;indirekt;DE;Deutschland;3
4;201806;Standort2;direkt;IN;Indien;3
30;201807;Standort2;indirekt;DE;Deutschland;1
4;201807;Standort2;indirekt;DE;Deutschland;3
13;201807;Standort2;direkt;IN;Indien;3
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
95;201806;Standort2;indirekt;DE;Deutschland;1
78;201806;Standort2;direkt;IN;Indien;1
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;5
7;201806;Standort2;direkt;IN;Indien;2
15;201806;Standort2;direkt;IN;Indien;1
1;201806;Standort2;indirekt;DE;Deutschland;3
8;201807;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
2;201807;Standort2;indirekt;DE;Deutschland;3
2;201806;Standort2;direkt;IN;Indien;3
5;201807;Standort2;direkt;IN;Indien;1
3;201807;Standort2;direkt;IN;Indien;3
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
2;201807;Standort2;indirekt;DE;Deutschland;1
100;201806;Standort2;indirekt;DE;Deutschland;1
1;201807;Standort2;direkt;IN;Indien;1
50;201807;Standort2;direkt;IN;Indien;1
2;201806;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
1;201806;Standort2;direkt;IN;Indien;1
1;201806;Standort2;direkt;IN;Indien;1
3;201806;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;3
150;201807;Standort2;indirekt;DE;Deutschland;3
80;201807;Standort2;indirekt;DE;Deutschland;3
150;201903;Standort2;indirekt;DE;Deutschland;3
150;201807;Standort2;indirekt;DE;Deutschland;3
150;201808;Standort2;indirekt;DE;Deutschland;3
150;201807;Standort2;indirekt;DE;Deutschland;3
150;201807;Standort2;indirekt;DE;Deutschland;3
150;201808;Standort2;indirekt;DE;Deutschland;3
150;201808;Standort2;indirekt;DE;Deutschland;3
150;201901;Standort2;indirekt;DE;Deutschland;3
150;201902;Standort2;indirekt;DE;Deutschland;3
100;201901;Standort2;indirekt;DE;Deutschland;3
150;201812;Standort2;indirekt;DE;Deutschland;3
150;201904;Standort2;indirekt;DE;Deutschland;3
150;201901;Standort2;indirekt;DE;Deutschland;3
150;201812;Standort2;indirekt;DE;Deutschland;3
150;201901;Standort2;indirekt;DE;Deutschland;3
150;201902;Standort2;indirekt;DE;Deutschland;3
4;201807;Standort2;indirekt;DE;Deutschland;3
17;201807;Standort2;indirekt;DE;Deutschland;3
5;201806;Standort2;indirekt;DE;Deutschland;1
10;201807;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
200;201807;Standort2;direkt;IN;Indien;1
100;201807;Standort2;direkt;IN;Indien;1
194;201807;Standort2;direkt;IN;Indien;1
27;201807;Standort2;direkt;IN;Indien;3
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
25;201901;Standort2;direkt;IN;Indien;3
1;201901;Standort2;direkt;IN;Indien;7
8;201811;Standort2;direkt;IN;Indien;3
2;201811;Standort2;direkt;IN;Indien;7
18;201806;Standort2;direkt;IN;Indien;3
2;201808;Standort2;direkt;IN;Indien;1
5;201807;Standort2;direkt;IN;Indien;3
3;201806;Standort2;direkt;IN;Indien;3
3;201806;Standort2;direkt;IN;Indien;3
6;201806;Standort2;direkt;IN;Indien;3
4;201806;Standort2;direkt;IN;Indien;3
3;201806;Standort2;direkt;IN;Indien;3
8;201807;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;5
1;201807;Standort2;direkt;IN;Indien;3
4;201807;Standort2;direkt;IN;Indien;1
6;201807;Standort2;direkt;IN;Indien;1
3;201806;Standort2;direkt;IN;Indien;3
1;201806;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;3
8;201807;Standort2;direkt;IN;Indien;3
3;201807;Standort2;direkt;IN;Indien;3
7;201807;Standort2;direkt;IN;Indien;2
1;201807;Standort2;direkt;IN;Indien;3
1;201807;Standort2;direkt;IN;Indien;3
1;201807;Standort2;direkt;IN;Indien;1
18;201807;Standort2;indirekt;DE;Deutschland;1
30;201808;Standort2;direkt;IN;Indien;1
20;201808;Standort2;direkt;IN;Indien;1
50;201807;Standort2;direkt;IN;Indien;1
4;201807;Standort2;indirekt;DE;Deutschland;5
1;201807;Standort2;direkt;IN;Indien;1
1;201806;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;1
20;201808;Standort2;indirekt;DE;Deutschland;3
1;201807;Standort2;indirekt;DE;Deutschland;1
2;201806;Standort2;direkt;IN;Indien;1
1;201806;Standort2;direkt;IN;Indien;1
16;201807;Standort2;direkt;IN;Indien;1
2;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;direkt;IN;Indien;1
50;201807;Standort2;indirekt;DE;Deutschland;1
1;201807;Standort2;direkt;IN;Indien;5
4;201807;Standort2;direkt;IN;Indien;1
8;201807;Standort2;direkt;IN;Indien;1
4;201808;Standort2;direkt;IN;Indien;1
1;201806;Standort2;indirekt;DE;Deutschland;1
42;201807;Standort2;direkt;IN;Indien;1
18;201807;Standort2;direkt;IN;Indien;1
1;201807;Standort2;indirekt;DE;Deutschland;1
3;201807;Standort2;direkt;IN;Indien;1
5;201808;Standort2;indirekt;DE;Deutschland;3
1;201808;Standort2;indirekt;DE;Deutschland;3
2;201807;Standort2;indirekt;DE;Deutschland;3
2;201807;Standort2;indirekt;DE;Deutschland;5
1;201808;Standort2;indirekt;DE;Deutschland;3
5;201808;Standort2;indirekt;DE;Deutschland;3
1;201806;Standort2;indirekt;DE;Deutschland;1
1;201807;Standort2;indirekt;DE;Deutschland;3
5;201807;Standort2;indirekt;DE;Deutschland;3
65;201810;Standort2;direkt;IN;Indien;1
1;201807;Standort2;indirekt;DE;Deutschland;1
